user_id,watch_time_hours,avg_session_mins,top_genres,num_sessions,completion_rate,weekend_watch_ratio
USR-1653,41.16,106.02,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Crime""]",30,0.879,0.43
USR-1171,39.0,89.87,"[""Thriller"", ""Action""]",29,0.927,0.341
USR-5086,3.58,17.59,"[""Comedy"", ""Romance""]",28,0.637,0.322
USR-1243,,97.06,"[""Thriller"", ""Sci-Fi""]",18,0.859,0.417
USR-6844,13.01,16.22,"[""Comedy"", ""Animation""]",12,0.653,0.412
USR-5372,8.21,27.8,"[""Comedy"", ""Animation""]",20,0.95,0.361
USR-9702,2.22,21.87,"[""Family"", ""Drama""]",8,0.438,0.497
USR-3757,35.33,92.98,"[""Thriller"", ""Action""]",26,0.82,0.222
USR-10386,4.52,16.77,"[""Comedy""]",5,0.346,0.78
USR-6573,7.44,22.56,"[""Comedy"", ""Animation""]",14,0.695,0.119
USR-3077,33.06,96.86,"[""Action"", ""Thriller"", ""Adventure""]",16,0.674,0.456
USR-5104,13.26,30.34,"[""Comedy"", ""Animation""]",20,0.609,0.213
USR-10657,3.22,33.93,"[""Comedy""]",7,0.386,0.662
USR-8679,27.9,66.52,"[""Romance"", ""Adventure"", ""Sci-Fi""]",24,0.799,0.626
USR-7136,21.03,67.38,"[""Crime"", ""Adventure"", ""Romance"", ""Documentary"", ""Mystery""]",23,0.854,0.349
USR-10573,2.38,13.74,"[""Drama""]",5,0.23,0.742
USR-6217,10.13,25.93,"[""Animation"", ""Comedy"", ""Romance""]",21,0.619,0.2
USR-6991,33.9,74.7,"[""Romance"", ""Crime"", ""Adventure""]",16,0.783,0.414
USR-5925,11.97,19.33,"[""Comedy"", ""Animation""]",20,0.56,0.409
USR-10469,2.49,44.4,"[""Comedy""]",7,0.342,0.826
USR-5846,10.56,23.41,"[""Animation"", ""Comedy""]",16,0.687,0.239
USR-10634,2.35,25.54,"[""Family"", ""Drama""]",7,0.583,0.895
USR-5585,7.99,25.96,"[""Comedy""]",17,0.936,0.351
USR-9415,2.66,25.75,"[""Comedy"", ""Drama""]",1,0.222,0.676
USR-5079,1.55,29.52,"[""Animation"", ""Comedy""]",15,0.856,0.358
USR-1641,26.13,93.6,"[""Sci-Fi"", ""Thriller""]",34,0.895,0.409
USR-2271,41.48,109.14,"[""Thriller"", ""Action"", ""Adventure""]",26,0.78,0.571
USR-3779,42.18,89.5,"[""Sci-Fi"", ""Action"", ""Adventure""]",28,0.846,0.494
USR-2986,34.36,115.78,"[""Sci-Fi"", ""Thriller""]",22,0.785,0.46
USR-4862,2.06,20.87,"[""Comedy""]",12,0.754,0.218
USR-4481,10.77,16.63,"[""Animation"", ""Comedy""]",13,0.662,0.252
USR-2535,38.18,87.98,"[""Action"", ""Sci-Fi"", ""Adventure""]",29,0.862,0.729
USR-1326,31.47,98.44,"[""Action"", ""Sci-Fi""]",16,0.712,0.547
USR-3339,40.17,86.98,"[""Sci-Fi"", ""Thriller"", ""Crime""]",24,0.733,0.388
USR-4981,12.33,35.92,"[""Comedy"", ""Animation""]",14,0.561,0.307
USR-8037,21.63,56.66,"[""Drama"", ""Mystery"", ""Sci-Fi"", ""Romance""]",28,0.803,0.464
USR-5055,8.32,16.91,"[""Animation"", ""Comedy""]",16,0.674,0.47
USR-3238,44.89,82.85,"[""Action"", ""Sci-Fi"", ""Adventure""]",27,0.819,0.276
USR-8273,28.41,52.86,"[""Crime"", ""Adventure"", ""Mystery"", ""Drama"", ""Romance""]",20,0.652,0.539
USR-10767,2.91,42.58,"[""Comedy"", ""Drama""]",8,0.433,0.624
USR-6653,12.58,23.94,"[""Animation"", ""Comedy""]",23,0.503,0.339
USR-1865,44.32,100.47,"[""Sci-Fi"", ""Thriller"", ""Action""]",22,0.872,0.448
USR-9362,3.33,22.86,"[""Family""]",5,0.7,0.723
USR-6639,11.45,14.39,"[""Comedy""]",28,0.663,0.352
USR-8238,26.43,72.98,"[""Mystery"", ""Drama"", ""Sci-Fi""]",16,0.828,0.627
USR-1372,,76.89,"[""Sci-Fi"", ""Action"", ""Thriller""]",28,0.971,0.456
USR-7445,20.61,61.36,"[""Romance"", ""Sci-Fi"", ""Drama""]",36,0.729,0.45
USR-6682,4.58,19.86,"[""Animation""]",19,0.634,0.347
USR-6857,12.69,22.44,"[""Animation""]",23,0.635,0.53
USR-10009,2.9,41.78,"[""Family""]",9,0.492,0.686
USR-10383,-8.52932125640072,17.49,"[""Family"", ""Comedy""]",6,0.542,0.6
USR-6666,,20.56,"[""Animation"", ""Comedy""]",16,0.607,0.1
USR-3365,36.64,99.72,"[""Thriller"", ""Sci-Fi""]",33,0.802,0.38
USR-4214,6.94,16.33,"[""Animation"", ""Comedy""]",16,0.651,0.417
USR-1912,,,"[""Thriller"", ""Action"", ""Adventure""]",28,0.742,0.374
USR-10142,5.89,34.8,"[""Drama""]",5,0.466,0.686
USR-8497,30.71,44.99,"[""Mystery"", ""Crime"", ""Adventure"", ""Documentary"", ""Romance""]",17,0.877,0.317
USR-8895,31.66,48.77,"[""Documentary"", ""Mystery"", ""Adventure""]",26,0.696,0.559
USR-9523,1.18,35.91,"[""Drama""]",6,0.305,0.514
USR-7691,26.18,59.58,"[""Adventure"", ""Romance"", ""Drama""]",26,0.889,0.272
USR-7084,23.07,47.59,"[""Documentary"", ""Adventure"", ""Romance"", ""Sci-Fi""]",19,0.852,0.245
USR-2424,34.09,113.12,"[""Thriller"", ""Sci-Fi""]",18,0.817,0.275
USR-10906,5.58,27.66,"[""Comedy""]",4,0.258,0.515
USR-1480,44.08,106.49,"[""Sci-Fi"", ""Thriller"", ""Action""]",16,0.916,0.425
USR-1663,25.77,92.77,"[""Thriller"", ""Action""]",20,0.892,0.403
USR-5581,9.6,23.81,"[""Comedy"", ""Animation"", ""Romance""]",19,0.777,0.172
USR-10077,2.68,24.61,"[""Family""]",6,0.461,0.504
USR-9226,25.66,35.87,"[""Mystery"", ""Crime"", ""Sci-Fi"", ""Adventure""]",24,0.979,0.36
USR-3989,27.18,67.04,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Adventure""]",33,0.947,0.42
USR-2120,31.04,89.54,"[""Thriller"", ""Action"", ""Adventure""]",24,0.936,0.378
USR-3777,50.28,91.07,"[""Action"", ""Thriller"", ""Sci-Fi""]",12,0.874,0.603
USR-7352,33.17,64.7,"[""Adventure"", ""Mystery"", ""Drama""]",22,0.893,0.384
USR-6119,12.29,28.55,"[""Animation""]",10,0.587,0.4
USR-7805,33.01,72.04,"[""Documentary"", ""Crime"", ""Drama"", ""Romance"", ""Adventure""]",23,0.788,0.458
USR-6226,8.02,26.32,"[""Comedy"", ""Animation""]",23,0.669,0.228
USR-5428,8.85,33.54,"[""Comedy"", ""Animation""]",20,0.758,0.227
USR-8601,29.03,44.46,"[""Crime"", ""Mystery"", ""Documentary""]",26,0.682,0.15
USR-4982,7.57,23.06,"[""Animation"", ""Comedy""]",27,0.534,0.307
USR-7503,28.43,64.95,"[""Documentary"", ""Drama"", ""Crime"", ""Romance""]",26,0.805,0.519
USR-3894,37.83,123.35,"[""Sci-Fi"", ""Thriller""]",24,0.709,0.319
USR-3670,37.1,90.48,"[""Action"", ""Sci-Fi""]",16,0.901,0.382
USR-4978,,22.1,"[""Animation""]",8,0.689,0.376
USR-9591,5.21,33.26,"[""Comedy"", ""Family""]",8,0.312,0.838
USR-1280,30.89,88.23,"[""Action"", ""Thriller"", ""Crime""]",34,0.781,0.348
USR-7888,26.64,51.82,"[""Romance"", ""Sci-Fi"", ""Mystery"", ""Crime"", ""Documentary""]",31,0.924,0.405
USR-7248,33.59,48.83,"[""Drama"", ""Crime"", ""Adventure"", ""Sci-Fi""]",32,0.815,0.449
USR-8182,30.18,74.7,"[""Sci-Fi"", ""Mystery"", ""Documentary""]",26,0.835,0.525
USR-2695,22.49,76.25,"[""Sci-Fi"", ""Action""]",32,0.938,0.407
USR-10006,2.14,38.43,"[""Comedy""]",7,0.403,0.711
USR-4480,11.91,23.07,"[""Animation"", ""Comedy""]",9,0.799,0.368
USR-5417,12.24,,"[""Animation"", ""Comedy""]",16,0.541,0.238
USR-8763,20.59,53.19,"[""Adventure"", ""Drama"", ""Mystery"", ""Crime""]",37,0.98,0.366
USR-8906,18.09,60.81,"[""Documentary"", ""Drama"", ""Sci-Fi""]",21,0.578,0.386
USR-10382,5.29,33.87,"[""Comedy"", ""Family""]",2,0.409,0.615
USR-9712,2.63,21.42,"[""Family""]",4,0.61,0.611
USR-8956,28.78,65.4,"[""Drama"", ""Mystery"", ""Romance"", ""Sci-Fi"", ""Adventure""]",24,0.695,0.355
USR-5297,8.92,23.82,"[""Comedy"", ""Animation""]",19,0.804,0.574
USR-5701,5.29,20.28,"[""Animation"", ""Comedy""]",21,0.596,0.178
USR-7217,,67.92,"[""Crime"", ""Romance"", ""Sci-Fi"", ""Mystery"", ""Documentary""]",27,0.733,0.402
USR-3210,33.29,96.6,"[""Action"", ""Sci-Fi""]",19,0.812,0.224
USR-8776,30.62,74.15,"[""Adventure"", ""Drama"", ""Documentary"", ""Mystery""]",24,0.704,0.201
USR-9545,4.22,21.44,"[""Comedy""]",3,0.428,0.692
USR-1185,,96.19,"[""Thriller"", ""Sci-Fi""]",32,0.975,0.423
USR-10508,3.37,57.42,"[""Family"", ""Drama""]",5,0.378,0.616
USR-5958,5.59,18.41,"[""Animation"", ""Comedy""]",21,0.737,0.409
USR-5517,5.18,23.33,"[""Animation"", ""Comedy"", ""Romance""]",17,0.62,0.474
USR-3351,49.46,107.53,"[""Thriller"", ""Sci-Fi"", ""Experimental Indie Noir""]",21,0.893,0.371
USR-1554,33.47,107.98,"[""Thriller"", ""Action""]",22,0.849,0.4
USR-2398,41.36,86.58,"[""Action"", ""Sci-Fi""]",29,0.795,0.279
USR-2385,35.45,88.84,"[""Sci-Fi"", ""Thriller""]",27,0.787,0.512
USR-5853,10.77,12.99,"[""Comedy"", ""Animation"", ""Romance""]",16,0.627,0.438
USR-8744,26.61,49.96,"[""Crime"", ""Romance"", ""Documentary"", ""Mystery""]",24,0.769,0.599
USR-1298,36.58,119.67,"[""Thriller"", ""Action""]",15,0.979,0.43
USR-1444,32.86,66.89,"[""Action"", ""Sci-Fi"", ""Thriller""]",16,0.793,0.615
USR-8507,30.3,70.7,"[""Sci-Fi"", ""Documentary"", ""Mystery"", ""Crime"", ""Adventure""]",25,0.83,0.406
USR-3078,45.83,90.42,"[""Sci-Fi"", ""Action""]",11,0.912,0.51
USR-8991,25.39,43.45,"[""Romance"", ""Adventure"", ""Crime""]",22,0.73,0.559
USR-3230,47.88,94.88,"[""Sci-Fi"", ""Thriller"", ""Action""]",32,0.897,0.32
USR-3843,38.77,65.15,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Adventure""]",20,0.865,0.41
USR-3538,40.23,119.37,"[""Thriller"", ""Action"", ""Sci-Fi"", ""Adventure""]",17,0.843,0.508
USR-7406,36.14,65.85,"[""Sci-Fi"", ""Mystery"", ""Crime"", ""Adventure"", ""Documentary""]",24,0.693,0.49
USR-9395,4.69,28.09,"[""Drama""]",5,0.425,1.0
USR-7596,22.22,52.56,"[""Romance"", ""Adventure"", ""Documentary"", ""Crime""]",32,0.842,0.21
USR-4368,11.72,30.08,"[""Comedy"", ""Animation""]",23,0.546,0.395
USR-7424,20.54,53.1,"[""Adventure"", ""Crime"", ""Documentary"", ""Drama"", ""Sci-Fi""]",15,0.691,0.519
USR-3579,30.8,112.05,"[""Sci-Fi"", ""Thriller""]",28,0.622,0.269
USR-2132,50.73,88.69,"[""Thriller"", ""Sci-Fi"", ""Adventure""]",8,0.881,0.347
USR-5930,8.0,28.74,"[""Comedy""]",17,0.663,0.46
USR-1321,37.0,77.9,"[""Sci-Fi"", ""Thriller""]",17,0.891,0.48
USR-2372,39.77,82.68,"[""Action"", ""Sci-Fi""]",23,0.991,0.404
USR-5043,11.47,30.96,"[""Comedy"", ""Animation""]",19,0.719,0.157
USR-5711,10.97,16.38,"[""Comedy"", ""Animation""]",17,0.65,0.423
USR-6283,4.99,19.67,"[""Comedy""]",19,0.631,0.45
USR-1908,29.18,104.41,"[""Sci-Fi"", ""Action"", ""Thriller""]",15,0.815,0.422
USR-7101,30.06,70.4,"[""Romance"", ""Mystery"", ""Documentary"", ""Crime"", ""Sci-Fi""]",27,0.716,0.52
USR-4951,10.05,18.51,"[""Animation""]",31,0.566,0.138
USR-5823,8.43,29.92,"[""Comedy"", ""Animation""]",31,0.635,0.287
USR-9980,4.0,36.37,"[""Comedy""]",6,0.323,0.714
USR-7851,15.03,65.69,"[""Drama"", ""Sci-Fi"", ""Mystery"", ""Crime"", ""Adventure""]",26,0.817,0.563
USR-6093,9.69,25.06,"[""Animation"", ""Comedy""]",20,0.782,0.545
USR-9357,3.35983764783155,38.58,"[""Drama"", ""Family""]",8,0.41,0.708
USR-9498,3.33,40.26,"[""Drama"", ""Comedy""]",6,0.269,0.847
USR-1927,37.18,78.71,"[""Thriller"", ""Sci-Fi"", ""Action""]",28,0.81,0.478
USR-10298,2.24,37.73,"[""Family""]",5,0.358,0.598
USR-1016,34.15,91.74,"[""Sci-Fi"", ""Thriller""]",14,0.764,0.321
USR-1144,46.05,85.45,"[""Action"", ""Thriller"", ""Adventure""]",27,0.846,0.468
USR-3364,45.35,92.12,"[""Action"", ""Thriller"", ""Sci-Fi""]",20,0.739,0.534
USR-1130,41.36,89.74,"[""Sci-Fi"", ""Thriller"", ""Adventure""]",16,0.736,0.481
USR-2162,37.42,53.31,"[""Sci-Fi"", ""Thriller"", ""Action""]",34,0.752,0.391
USR-9128,24.25,61.33,"[""Sci-Fi"", ""Documentary"", ""Drama""]",29,0.718,0.562
USR-8408,30.96,57.16,"[""Adventure"", ""Drama"", ""Documentary""]",19,0.835,0.487
USR-5774,12.08,25.15,"[""Animation"", ""Comedy""]",25,0.708,0.26
USR-6157,7.59,19.9,"[""Animation"", ""Comedy""]",21,0.584,0.381
USR-6999,26.28,41.45,"[""Mystery"", ""Crime"", ""Adventure"", ""Sci-Fi"", ""Drama""]",26,0.752,0.307
USR-2877,25.95,85.16,"[""Thriller"", ""Sci-Fi"", ""Action""]",26,0.977,0.401
USR-3489,40.65,57.99,"[""Thriller"", ""Action"", ""Sci-Fi""]",34,0.853,0.291
USR-5863,10.21,28.89,"[""Animation""]",15,0.628,0.405
USR-10625,4.49,21.04,"[""Family""]",4,0.316,0.898
USR-2183,24.83,77.5,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Adventure""]",30,0.956,0.322
USR-8713,25.99,48.02,"[""Crime"", ""Romance"", ""Mystery"", ""Sci-Fi"", ""Drama""]",40,0.726,0.15
USR-6482,5.47,33.56,"[""Animation"", ""Comedy""]",23,0.615,0.487
USR-2171,33.99,89.46,"[""Action"", ""Thriller"", ""Sci-Fi""]",17,0.887,0.58
USR-3183,36.59,83.4,"[""Thriller"", ""Sci-Fi"", ""Action""]",23,0.918,0.429
USR-4372,4.51,26.5,"[""Animation"", ""Comedy""]",25,0.656,0.599
USR-9208,26.3,37.03,"[""Romance"", ""Mystery"", ""Documentary"", ""Drama""]",17,0.737,0.192
USR-2860,33.5,98.44,"[""Sci-Fi"", ""Action"", ""Thriller""]",26,0.846,0.378
USR-5973,7.81,17.22,"[""Comedy"", ""Animation""]",17,0.649,0.561
USR-8429,31.570487088592188,61.17,"[""Romance"", ""Crime"", ""Adventure""]",26,0.814,0.284
USR-6425,9.22,20.29,"[""Animation"", ""Comedy""]",19,0.565,0.451
USR-7508,22.44,54.44,"[""Mystery"", ""Documentary"", ""Romance""]",33,0.803,0.672
USR-7750,37.01,46.32,"[""Documentary"", ""Romance"", ""Adventure"", ""Mystery""]",17,0.811,0.54
USR-8554,30.29,55.08,"[""Documentary"", ""Sci-Fi"", ""Drama""]",28,0.762,0.477
USR-6754,12.75,31.26,"[""Animation"", ""Comedy""]",30,0.479,0.419
USR-4122,30.18,95.6,"[""Action"", ""Sci-Fi""]",26,0.791,0.475
USR-1388,31.85,96.6,"[""Thriller"", ""Action""]",25,0.844,0.49
USR-8961,22.67,68.54,"[""Drama"", ""Sci-Fi"", ""Romance""]",22,0.726,0.793
USR-2033,44.78,63.65,"[""Action"", ""Thriller""]",30,0.956,0.399
USR-9028,24.58,63.38,"[""Romance"", ""Drama"", ""Documentary"", ""Sci-Fi"", ""Mystery""]",28,0.891,0.344
USR-6545,7.69,22.9,"[""Animation"", ""Comedy""]",15,0.575,0.353
USR-1932,,73.33,"[""Thriller"", ""Sci-Fi""]",23,0.969,0.486
USR-5020,2.2,,"[""Comedy"", ""Animation""]",15,0.717,0.417
USR-1692,38.47,102.64,"[""Action"", ""Sci-Fi""]",22,0.788,0.501
USR-7799,17.99,40.36,"[""Romance"", ""Sci-Fi"", ""Documentary"", ""Adventure""]",28,0.807,0.15
USR-9280,33.14,52.95,"[""Romance"", ""Documentary"", ""Drama"", ""Crime""]",35,0.797,0.476
USR-1830,40.26,77.95,"[""Sci-Fi"", ""Thriller"", ""Action""]",23,0.963,0.497
USR-4499,4.87,29.52,"[""Animation""]",17,0.566,0.447
USR-3082,,89.6,"[""Thriller"", ""Action"", ""Silent Cinema""]",25,0.894,0.431
USR-10005,4.33,26.56,"[""Drama""]",6,0.445,0.869
USR-10538,4.19,28.14,"[""Drama""]",6,0.619,0.755
USR-1045,38.57,82.52,"[""Action"", ""Sci-Fi""]",30,0.838,0.337
USR-4940,9.22,29.5,"[""Animation"", ""Comedy""]",22,0.664,0.28
USR-6382,9.18,28.7,"[""Comedy"", ""Animation""]",21,0.742,0.312
USR-5707,8.77,19.99,"[""Comedy"", ""Romance""]",24,0.65,0.331
USR-5320,7.78,28.47,"[""Animation"", ""Experimental Indie Noir""]",22,0.6,0.247
USR-3966,25.06,83.14,"[""Thriller"", ""Action""]",14,0.986,0.513
USR-4970,6.03,21.88,"[""Animation"", ""Comedy""]",20,0.774,0.21
USR-2188,36.39,101.34,"[""Thriller"", ""Action""]",15,0.821,0.45
USR-1285,40.95,111.78,"[""Thriller"", ""Action"", ""Sci-Fi""]",26,0.82,0.29
USR-10018,2.88,37.22,"[""Drama""]",8,0.446,1.0
USR-5160,8.73,18.02,"[""Animation"", ""Comedy""]",35,0.792,0.284
USR-4093,40.4,98.78,"[""Action"", ""Sci-Fi"", ""Thriller""]",34,0.746,0.454
USR-5557,5.74,,"[""Animation"", ""Comedy""]",20,0.633,0.224
USR-6962,24.27,45.3,"[""Sci-Fi"", ""Documentary"", ""Drama"", ""Adventure""]",32,0.77,0.239
USR-5324,5.68,21.78,"[""Animation""]",21,0.809,0.413
USR-7119,28.98,65.74,"[""Romance"", ""Adventure"", ""Mystery"", ""Sci-Fi"", ""Drama""]",21,0.77,0.264
USR-6448,,28.49,"[""Animation"", ""Comedy""]",19,0.95,0.405
USR-4365,10.84,23.47,"[""Comedy""]",5,0.59,0.281
USR-10199,3.27,32.87,"[""Family"", ""Drama""]",2,0.436,0.887
USR-4196,46.99,80.49,"[""Action"", ""Sci-Fi"", ""Thriller""]",21,0.854,0.34
USR-6255,8.25,31.39,"[""Comedy"", ""Animation""]",14,0.684,0.231
USR-1970,47.54,119.71,"[""Action"", ""Thriller""]",25,0.942,0.469
USR-4735,11.91,13.13,"[""Animation""]",19,0.712,0.229
USR-1926,42.03,85.28,"[""Thriller"", ""Action"", ""Adventure""]",24,0.835,0.615
USR-10594,2.74,31.37,"[""Comedy""]",7,0.277,0.863
USR-7604,22.4,39.34,"[""Sci-Fi"", ""Drama"", ""Documentary""]",30,0.73,0.439
USR-6759,8.54,24.91,"[""Animation"", ""Comedy""]",24,0.639,0.422
USR-3852,39.92,79.15,"[""Action"", ""Thriller""]",32,0.802,0.344
USR-6329,6.36,25.05,"[""Animation"", ""Comedy""]",23,0.681,0.449
USR-9355,4.51,38.21,"[""Family""]",6,0.339,0.664
USR-10905,2.75,10.68,"[""Family"", ""Drama""]",3,0.445,0.705
USR-8986,23.27,48.14,"[""Drama"", ""Sci-Fi"", ""Mystery"", ""Documentary"", ""Adventure""]",28,0.676,0.379
USR-5472,5.98,28.64,"[""Comedy"", ""Romance""]",21,0.571,0.391
USR-6267,4.79,24.19,"[""Comedy""]",22,0.805,0.264
USR-5349,11.19,20.51,"[""Comedy"", ""Animation""]",16,0.648,0.343
USR-9079,15.8,53.07,"[""Drama"", ""Sci-Fi"", ""Romance"", ""Crime""]",24,0.847,0.364
USR-4627,10.08,20.95,"[""Comedy""]",14,0.632,0.454
USR-2790,47.07,93.28,"[""Action"", ""Thriller"", ""Sci-Fi""]",28,0.775,0.27
USR-9382,4.05,21.09,"[""Comedy"", ""Drama""]",5,0.337,0.767
USR-3060,37.93,121.94,"[""Action"", ""Thriller""]",24,1.0,0.385
USR-6734,8.5,21.75,"[""Animation"", ""Comedy""]",15,0.494,0.467
USR-5014,9.13,19.0,"[""Comedy""]",21,0.79,0.319
USR-2903,45.26,90.23,"[""Thriller"", ""Sci-Fi"", ""Action"", ""Adventure""]",29,0.705,0.459
USR-5687,10.95,16.35,"[""Comedy"", ""Animation""]",24,0.656,0.54
USR-6704,13.79,33.51,"[""Animation""]",26,0.713,0.316
USR-8083,27.09,53.09,"[""Crime"", ""Adventure"", ""Sci-Fi""]",39,0.93,0.575
USR-1076,42.78,102.39,"[""Action"", ""Thriller"", ""Sci-Fi""]",26,0.916,0.249
USR-3346,35.44,94.71,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Crime""]",25,0.95,0.451
USR-6813,9.41,19.69,"[""Comedy"", ""Animation""]",24,0.916,0.365
USR-1431,32.3,96.02,"[""Thriller"", ""Action""]",34,0.797,0.382
USR-5587,5.37,19.45,"[""Animation"", ""Romance""]",28,0.606,0.503
USR-7276,31.33,47.05,"[""Mystery"", ""Sci-Fi"", ""Adventure"", ""Drama"", ""Romance""]",25,0.832,0.492
USR-9698,3.62,26.51,"[""Family""]",4,0.508,0.623
USR-9261,28.93,64.8,"[""Crime"", ""Mystery"", ""Drama"", ""Adventure""]",19,0.942,0.378
USR-10764,5.58,29.76,"[""Family"", ""Drama""]",5,0.32,0.65
USR-2554,49.48,105.11,"[""Action"", ""Thriller"", ""Sci-Fi""]",23,0.788,0.409
USR-1241,39.45,80.54,"[""Sci-Fi"", ""Action"", ""Thriller""]",30,0.859,0.253
USR-1784,41.52,84.52,"[""Sci-Fi"", ""Thriller""]",20,0.888,0.288
USR-4067,25.88,80.0,"[""Action"", ""Thriller""]",31,0.905,0.462
USR-1978,42.98,92.94,"[""Sci-Fi"", ""Thriller"", ""Action""]",30,0.822,0.324
USR-3942,44.46,77.35,"[""Thriller"", ""Action"", ""Adventure""]",27,0.776,0.352
USR-6504,9.35,24.95,"[""Comedy"", ""Animation""]",23,0.744,0.203
USR-5839,7.47,19.12,"[""Animation"", ""Romance""]",27,0.634,0.331
USR-2621,36.36,112.3,"[""Action"", ""Sci-Fi"", ""Thriller"", ""Avant-Garde Doc""]",21,0.801,0.436
USR-3147,32.87,86.57,"[""Thriller"", ""Action""]",19,0.742,0.334
USR-2802,30.09,79.34,"[""Thriller"", ""Sci-Fi"", ""Action""]",24,0.857,0.21
USR-3096,51.1,82.25,"[""Action"", ""Sci-Fi"", ""Thriller""]",36,0.975,0.467
USR-7265,24.91,64.89,"[""Drama"", ""Adventure"", ""Crime"", ""Documentary""]",28,0.745,0.587
USR-6370,1.0,36.23,"[""Comedy"", ""Animation""]",28,0.654,0.371
USR-2358,44.32,80.66,"[""Thriller"", ""Sci-Fi"", ""Action""]",28,0.777,0.423
USR-9521,5.82,33.79,"[""Comedy""]",6,0.462,0.622
USR-7322,25.93,41.92,"[""Mystery"", ""Drama"", ""Adventure"", ""Crime""]",37,0.864,0.54
USR-9457,,35.22,"[""Comedy""]",8,0.353,0.719
USR-5897,6.34,30.82,"[""Comedy"", ""Animation""]",21,0.823,0.284
USR-7161,22.03,63.86,"[""Adventure"", ""Romance"", ""Crime""]",20,0.861,0.419
USR-7760,31.406720069150893,73.17,"[""Romance"", ""Sci-Fi"", ""Crime"", ""Mystery"", ""Documentary""]",25,0.741,0.338
USR-9862,2.87,38.91,"[""Comedy""]",5,0.271,0.642
USR-8390,25.18,55.68,"[""Romance"", ""Crime"", ""Drama""]",27,0.733,0.752
USR-2610,29.65,93.49,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Adventure""]",29,0.797,0.437
USR-4097,32.46,97.54,"[""Sci-Fi"", ""Action"", ""Adventure""]",17,0.948,0.42
USR-6665,7.75,22.33,"[""Animation""]",22,0.745,0.286
USR-3416,26.26,,"[""Sci-Fi"", ""Thriller"", ""Action""]",10,0.839,0.428
USR-3018,46.57,80.93,"[""Action"", ""Sci-Fi"", ""Thriller""]",25,0.811,0.395
USR-7162,27.39,52.5,"[""Sci-Fi"", ""Documentary"", ""Mystery"", ""Adventure""]",32,0.898,0.549
USR-5126,12.84,19.97,"[""Animation"", ""Comedy""]",16,0.735,0.422
USR-10901,4.17,28.43,"[""Comedy""]",6,0.36,0.868
USR-4247,10.59,21.59,"[""Animation"", ""Comedy""]",14,0.583,0.238
USR-1125,33.81,97.28,"[""Sci-Fi"", ""Thriller""]",34,0.845,0.364
USR-7577,16.09,61.17,"[""Mystery"", ""Crime"", ""Documentary""]",30,0.753,0.778
USR-10762,2.61,21.9,"[""Family"", ""Comedy""]",4,0.204,0.753
USR-8633,22.47,78.17,"[""Documentary"", ""Romance"", ""Sci-Fi"", ""Mystery""]",36,0.776,0.558
USR-10253,3.76,38.9,"[""Family""]",5,0.418,0.737
USR-4342,7.16,29.15,"[""Animation""]",11,0.813,0.576
USR-1599,37.81,109.86,"[""Sci-Fi"", ""Action"", ""Thriller"", ""Slow TV""]",15,0.827,0.398
USR-3124,37.21,78.14,"[""Thriller"", ""Action"", ""Sci-Fi""]",23,0.915,0.39
USR-8262,21.91,56.96,"[""Sci-Fi"", ""Adventure"", ""Documentary"", ""Drama""]",28,0.681,0.353
USR-9027,22.96,64.1,"[""Romance"", ""Mystery"", ""Sci-Fi"", ""Documentary"", ""Crime""]",34,0.728,0.304
USR-8212,15.87,56.2,"[""Crime"", ""Documentary"", ""Sci-Fi""]",29,0.881,0.537
USR-10760,1.24,22.69,"[""Comedy"", ""Drama""]",5,0.234,0.809
USR-3198,46.32,109.9,"[""Thriller"", ""Action"", ""Sci-Fi""]",17,1.0,0.389
USR-5052,11.34,21.67,"[""Comedy"", ""Animation""]",24,0.685,0.326
USR-10853,0.1,,"[""Comedy"", ""Drama""]",7,0.506,0.88
USR-4363,10.78,32.11,"[""Animation"", ""Comedy""]",22,0.567,0.417
USR-9723,6.0,45.94,"[""Family""]",9,0.287,0.736
USR-1726,48.5,,"[""Sci-Fi"", ""Action""]",23,0.849,0.579
USR-6710,8.83,28.97,"[""Animation"", ""Comedy""]",25,0.758,0.42
USR-1979,52.86,85.78,"[""Action"", ""Thriller"", ""Sci-Fi""]",32,0.862,0.457
USR-1809,39.32,106.46,"[""Sci-Fi"", ""Action"", ""Thriller""]",35,0.86,0.302
USR-6184,4.58,22.4,"[""Comedy"", ""Animation""]",11,0.659,0.483
USR-2476,50.2,87.81,"[""Action"", ""Thriller""]",19,0.813,0.353
USR-7073,23.11,45.96,"[""Drama"", ""Documentary"", ""Sci-Fi"", ""Adventure""]",25,0.843,0.411
USR-10131,3.52,54.16,"[""Family""]",5,0.563,0.904
USR-8504,23.36,69.67,"[""Romance"", ""Documentary"", ""Drama""]",23,0.79,0.629
USR-4963,12.0,25.31,"[""Comedy""]",23,0.635,0.447
USR-9659,4.6,29.48,"[""Drama"", ""Comedy""]",3,0.26,0.662
USR-6020,8.85,26.07,"[""Comedy""]",22,0.654,0.318
USR-2236,56.99,106.49,"[""Sci-Fi"", ""Thriller"", ""Action""]",20,0.99,0.223
